segment_id,latitude,longitude,upstream_npdes_count,upstream_npdes_pfas_count,nearest_pfas_facility_km,upstream_discharge_volume_m3,pfas_industry_density,afff_site_nearby,wwtp_upstream,landfill_upstream,mean_annual_flow_m3s,low_flow_7q10_m3s,stream_order,watershed_area_km2,baseflow_index,mean_velocity_ms,pct_urban,pct_agriculture,pct_forest,pct_impervious,population_density,airport_within_10km,fire_training_site,ph,temperature_c,dissolved_organic_carbon_mgl,total_organic_carbon_mgl,conductivity_us_cm,water_pfas_ng_l
seg_000452,34.757106212680455,-70.18900853358734,4,0,1.49,1787.0,1.13,0,1,0,19.17,4.627,4,206.2,0.638,1.532,20.2,38.9,41.9,9.5,10.7,0,0,7.49,27.1,4.24,5.46,142.2,19.36
seg_000453,45.84615085717893,-85.93062974419168,3,0,10.87,1983.0,1.656,0,0,0,5.69,0.458,3,260.0,0.798,1.589,12.1,53.3,34.5,5.8,0.1,0,0,7.51,28.2,3.71,4.97,132.9,115.52
seg_000454,27.55754209304148,-121.23584178677226,0,0,30.48,473.0,0.264,0,1,0,10.33,1.926,3,153.8,0.33,1.454,12.8,22.9,61.8,5.8,18.4,0,0,7.4,13.0,2.58,3.42,201.4,3.15
seg_000455,36.33037739868976,-97.98791649528515,3,0,3.02,29120.0,0.31,0,0,0,32.87,7.459,5,738.7,0.392,0.323,23.2,15.9,55.4,15.2,10.8,0,0,6.86,20.2,2.06,2.2,428.0,7.38
seg_000456,25.26113382965064,-111.06578892907038,2,0,32.81,148800.0,0.349,0,1,0,4.31,0.433,2,168.9,0.558,1.684,6.2,31.0,80.0,3.3,6.0,0,0,7.99,19.7,4.27,5.34,189.4,14.14
seg_000457,35.7791947658649,-97.75134935597647,2,0,5.86,12383.0,0.736,1,0,0,3.76,0.283,1,38.1,0.599,1.557,12.0,60.1,20.6,4.3,0.6,0,0,7.34,18.9,9.54,10.92,239.4,37.91
seg_000458,26.29497534068226,-98.58299682363102,2,1,15.72,86971.0,0.066,0,1,0,4.68,0.407,1,228.5,0.796,0.81,11.7,64.2,21.9,8.6,1.1,0,0,7.06,16.5,3.07,3.7,326.1,2.87
seg_000459,27.732812074165654,-91.23560143674496,10,0,29.47,26007.0,0.199,0,1,0,88.49,25.733,4,3425.5,0.497,0.876,25.7,43.1,30.9,14.2,3.7,0,0,7.12,16.9,5.33,6.57,187.9,1.48
seg_000460,27.70310367587341,-104.30731155974343,3,0,13.63,204.0,0.094,0,0,0,38.93,10.171,3,651.0,0.331,1.152,11.3,25.9,72.9,4.7,10.8,0,0,5.84,19.1,7.87,8.85,703.3,1.21
seg_000461,39.93183694866946,-115.47231393155617,1,0,14.38,65033.0,1.054,1,1,0,97.91,25.897,3,4400.5,0.73,1.986,16.0,17.1,74.1,12.4,96.8,0,0,6.62,21.2,3.21,4.3,477.7,11.48
seg_000462,42.15903222310474,-95.78427279378253,4,0,55.66,2465.0,0.037,0,0,0,13.88,1.548,5,95.3,0.626,1.514,52.4,23.0,17.4,18.3,206.4,0,0,6.87,15.5,2.35,2.76,364.1,4.78
seg_000463,38.41748159723467,-76.8482327079458,0,0,11.1,4812.0,0.689,0,0,0,26.15,4.958,3,143.6,0.572,1.692,4.0,78.8,26.1,1.7,3.4,0,0,7.39,26.5,4.28,5.52,146.1,2.09
seg_000464,47.12996861491447,-86.48729077207906,4,0,26.14,593.0,0.315,0,1,0,6.67,1.146,1,130.5,0.719,0.491,39.9,38.5,22.6,18.8,256.0,0,0,6.83,27.7,4.85,6.92,227.7,24.93
seg_000465,33.62202332904519,-105.37466377633748,0,0,56.74,122.0,0.627,0,1,0,29.57,7.647,2,283.0,0.246,1.061,8.2,33.0,68.2,4.2,43.6,1,0,7.61,22.6,11.32,12.62,142.0,4.64
seg_000466,31.571377984482798,-70.73966467998628,0,0,4.97,995.0,1.103,0,0,0,26.55,4.128,1,1112.6,0.473,1.169,17.4,19.3,54.9,11.5,98.3,0,0,7.73,13.7,4.15,4.69,52.1,3.6
seg_000467,44.977779948357586,-72.09196086754743,4,0,1.41,8012.0,0.208,0,0,0,5.18,0.956,3,115.5,0.733,0.184,38.4,40.3,21.2,29.3,34.8,0,0,7.35,24.0,1.3,1.67,178.5,14.65
seg_000468,30.14270428594741,-112.85779283572226,1,0,52.38,4300.0,0.129,0,0,0,2.8,0.547,1,92.1,0.25,0.312,21.3,23.4,62.4,10.9,36.0,0,0,7.07,16.0,1.4,1.91,539.5,1.58
seg_000469,47.154118407134064,-122.71378006301894,5,0,24.03,20426.0,0.525,0,0,0,3.0,0.428,3,126.0,0.544,0.507,50.8,20.7,31.9,21.6,63.0,0,0,7.75,7.1,4.24,5.79,113.2,3.35
seg_000470,25.279552917865775,-82.00409491565578,3,0,52.76,6385.0,3.001,0,0,0,54.15,3.167,5,643.5,0.386,1.778,49.8,58.4,0.0,25.6,6.3,0,0,7.86,21.8,4.7,6.08,180.9,10.56
seg_000471,47.307213014275696,-76.99860484174911,1,0,7.19,6579.0,0.654,0,0,0,2.13,0.371,1,104.1,0.54,1.573,35.8,43.9,32.5,17.2,105.3,0,0,6.88,26.1,18.04,19.24,398.1,10.32
seg_000472,25.992677974863252,-68.8638551748214,1,1,53.63,1300.0,0.794,0,1,0,2.28,0.396,1,78.3,0.258,1.024,51.4,36.0,18.1,34.5,558.2,0,0,6.75,11.3,2.17,3.11,95.1,10.9
seg_000473,45.49629161505563,-73.38948914287798,2,0,3.0,192896.0,0.497,0,0,0,25.02,1.506,3,198.7,0.525,1.59,10.5,34.8,55.5,4.1,40.4,0,0,6.5,13.0,3.8,5.52,301.0,3.76
seg_000474,37.137125508984894,-90.16898344402794,3,0,64.42,223517.0,0.23,0,0,0,3.48,0.597,3,101.9,0.507,1.09,10.8,39.4,50.2,7.7,19.4,0,0,6.95,24.9,1.17,1.62,43.9,3.32
seg_000475,47.838190310743904,-94.2569643256819,4,0,51.87,6839.0,0.532,0,0,1,4.25,0.756,3,187.8,0.239,1.852,21.9,77.5,1.9,17.3,15.6,0,0,7.0,14.4,2.88,3.54,267.3,4.99
seg_000476,26.697320988914175,-123.38521902676999,10,0,25.13,267.0,0.069,0,1,0,2.91,0.243,1,131.9,0.34,0.642,5.7,23.4,66.2,2.9,4.9,0,0,7.65,25.6,8.67,10.92,189.0,19.49
seg_000477,37.738648541230376,-110.69392608300288,2,0,28.12,8968.0,0.336,0,0,0,5.13,0.442,1,198.5,0.281,0.326,3.6,56.5,23.6,2.5,2.3,0,0,7.3,12.9,4.14,4.28,547.3,2.52
seg_000478,47.29395831923927,-98.34234439949027,0,0,12.73,284.0,0.426,0,1,0,17.74,5.04,5,864.8,0.485,0.193,47.2,54.4,0.0,34.7,135.9,0,0,8.0,14.7,0.72,1.05,97.1,19.58
seg_000479,37.03125041591342,-88.54677379515307,10,0,6.75,306.0,1.186,0,1,0,23.72,2.315,4,651.2,0.37,0.933,10.4,60.2,23.5,4.2,138.0,1,0,6.75,22.3,1.39,2.01,318.7,4.82
seg_000480,39.47616867711104,-92.67939366753218,3,1,18.23,33229.0,1.261,0,1,0,91.47,11.711,6,2116.4,0.511,0.68,12.5,37.3,45.4,6.0,5.7,0,1,6.59,8.9,4.0,5.73,115.6,1.46
seg_000481,41.00221984664619,-81.92711259846195,2,0,19.25,801.0,0.039,0,0,1,17.6,2.19,2,262.9,0.538,1.938,51.5,47.3,0.8,28.9,114.3,0,0,8.09,23.7,2.69,3.45,67.3,16.43
seg_000482,35.45444448965878,-108.77351800855163,2,1,194.37,1401.0,0.5,0,1,0,5.32,1.142,2,136.2,0.205,1.777,49.3,49.6,0.0,19.7,18.2,0,0,7.22,19.8,2.9,3.59,120.2,16.76
seg_000483,39.43383584193346,-92.23274875615655,3,0,50.99,20527.0,0.796,0,0,0,2.7,0.569,1,117.9,0.722,0.917,14.1,37.7,60.8,4.8,10.6,0,0,7.4,25.7,1.55,2.02,1924.8,9.39
seg_000484,38.43922917423131,-119.88774988333405,1,0,17.09,8093.0,0.384,0,0,0,16.96,4.718,2,126.4,0.288,0.132,23.4,65.5,7.7,15.6,2.8,0,1,7.38,8.3,6.04,6.32,191.8,3.09
seg_000485,45.72663424129275,-101.007399632174,0,0,40.79,13188.0,0.05,0,0,0,15.97,2.406,4,240.8,0.705,0.279,27.2,23.3,48.7,8.7,53.3,0,0,6.87,27.3,4.33,5.11,209.7,2.6
seg_000486,26.045266747853532,-81.49067168863314,3,0,3.43,128302.0,0.132,0,1,0,14.56,3.568,1,709.5,0.526,0.509,38.0,78.6,0.0,18.8,50.6,0,0,7.27,24.5,10.29,11.28,504.3,12.89
seg_000487,31.462153360621297,-84.78275050111544,0,0,16.09,1250.0,0.188,0,0,0,4.93,0.712,1,200.2,0.337,0.845,2.9,68.5,17.0,2.3,3.4,0,0,6.86,17.4,3.48,4.88,320.8,2.05
seg_000488,46.85946413376085,-67.54272124401362,2,0,16.6,7016.0,0.544,0,1,0,5.01,0.551,4,87.8,0.668,1.623,42.1,66.3,0.0,19.7,5.8,0,0,6.87,26.5,0.72,0.79,66.8,9.52
seg_000489,45.47606702949108,-108.88231469271015,7,0,202.36,89423.0,0.034,0,0,0,17.52,4.781,3,748.8,0.587,1.72,19.5,41.4,37.9,6.2,335.2,0,0,7.19,7.1,1.12,1.68,219.6,1.38
seg_000490,35.480105314071395,-96.10502064790921,3,0,14.88,646.0,0.399,0,1,0,18.25,3.118,4,209.7,0.592,1.998,29.1,58.0,14.2,19.9,33.8,0,0,7.69,15.8,7.99,10.93,76.2,6.85
seg_000491,39.263049749435346,-105.88723600110819,10,0,2.61,3571.0,0.058,1,0,0,24.83,3.666,4,869.2,0.386,1.109,22.4,46.2,27.7,6.8,1203.4,0,0,7.59,11.1,5.44,5.52,279.8,24.83
seg_000492,31.37976720856605,-99.44501938456787,3,0,2.09,19756.0,0.251,0,0,0,2.73,0.755,2,38.2,0.442,1.901,38.2,18.0,32.6,14.7,80.7,0,0,7.06,23.8,4.13,5.28,269.7,12.01
seg_000493,29.32678667364651,-75.29689246757549,5,0,35.96,345.0,0.277,0,1,0,1.29,0.368,1,37.3,0.522,1.341,31.3,54.5,16.8,9.4,56.2,1,0,6.83,10.2,5.0,5.64,252.3,6.6
seg_000494,35.66506331361959,-85.31587363906777,3,0,10.24,7384.0,0.301,0,1,1,71.17,11.59,3,2379.6,0.422,1.008,32.1,57.8,18.6,12.5,125.7,0,0,7.13,24.8,2.94,3.61,86.6,5.68
seg_000495,33.12710124459922,-73.81841090184027,8,1,60.96,2612.0,0.62,0,1,0,11.4,0.626,5,433.4,0.418,0.357,22.9,48.9,35.6,18.0,184.9,0,0,6.89,26.7,3.99,4.44,570.1,13.61
seg_000496,38.42409057257006,-113.19635571675059,0,0,19.79,496.0,0.042,0,1,0,3.47,0.202,1,158.9,0.706,1.842,25.9,48.3,40.2,10.8,224.9,0,0,7.04,15.2,1.98,2.94,593.8,2.37
seg_000497,26.78789665019465,-74.3450551651966,5,1,12.03,38088.0,0.156,0,0,0,1.44,0.291,2,58.5,0.778,1.798,20.5,32.6,54.8,10.4,488.2,1,0,7.64,24.3,2.09,2.54,201.9,16.97
seg_000498,47.41108057632183,-121.5337880976537,2,0,42.7,19788.0,0.512,1,1,0,10.6,2.787,2,195.2,0.489,1.771,64.6,28.5,3.2,40.0,96.0,0,0,6.77,18.0,3.74,5.45,1105.1,37.39
seg_000499,47.68284712303087,-73.46124173464516,3,0,16.21,11303.0,1.437,0,0,0,1.77,0.477,2,76.2,0.719,1.931,32.3,45.3,35.8,18.5,45.9,1,1,7.13,18.4,1.94,2.24,809.9,14.89
seg_000500,41.05771942245414,-105.91372079127778,1,0,40.11,16869.0,0.485,0,1,0,4.57,1.257,1,35.7,0.68,1.656,29.6,66.7,24.7,11.2,2.1,1,0,7.76,19.9,8.37,9.75,605.1,13.62
seg_000501,37.33021642591477,-106.75391726198414,1,0,37.56,1602.0,1.074,0,1,0,12.13,3.054,2,462.5,0.493,0.111,36.4,35.8,18.9,12.7,10.5,0,0,6.12,17.9,1.3,1.61,210.5,6.0
seg_000502,32.11913517458554,-95.2988625514775,6,0,38.54,4804.0,1.727,0,0,0,5.81,1.558,2,155.5,0.597,1.459,56.1,78.2,0.0,28.7,33.2,0,0,6.84,21.4,15.58,21.8,135.9,12.47
seg_000503,43.71728545325982,-70.43996911205255,3,1,58.37,707.0,1.077,1,0,0,9.21,2.398,1,228.2,0.239,0.89,39.7,23.2,36.1,20.6,20.7,0,0,7.09,16.5,5.36,7.98,280.3,20.72
seg_000504,40.74881696873922,-122.22868084847849,3,0,56.6,16010.0,1.791,0,1,0,10.52,2.736,2,384.2,0.586,1.894,43.9,66.6,0.0,15.3,1.0,1,0,6.85,21.5,1.68,2.26,22.2,14.61
seg_000505,28.7401896049325,-104.57060344589678,7,0,32.77,620.0,0.75,0,0,0,7.06,0.931,1,54.6,0.346,1.59,31.2,42.0,22.6,12.9,93.7,0,0,6.77,15.0,2.38,3.2,192.5,6.99
seg_000506,45.951325243358376,-75.31882465636653,5,0,94.37,1171.0,1.091,0,0,0,3.94,0.585,1,174.7,0.763,1.626,10.8,35.0,48.8,5.6,4.7,0,0,6.85,15.7,6.63,6.86,997.1,6.38
seg_000507,43.918356587232886,-102.02884030874293,1,0,0.63,531.0,0.338,0,0,0,30.21,3.905,6,503.0,0.601,0.307,27.0,16.7,45.1,21.0,226.3,0,0,7.52,24.7,6.1,6.56,74.5,15.1
seg_000508,46.84539800571425,-113.44889993937011,6,0,79.96,7312.0,0.212,0,0,1,123.1,10.912,3,5125.7,0.572,0.982,29.9,57.5,11.9,10.3,34.7,0,0,6.65,29.5,3.12,3.16,393.8,3.18
seg_000509,41.69154869293228,-100.36193748277812,7,0,4.81,2618.0,4.074,0,0,0,8.16,1.086,2,159.3,0.743,0.966,27.8,42.9,18.2,19.8,66.7,1,0,7.77,22.1,3.71,4.67,374.6,29.78
seg_000510,39.10854950652317,-102.63795491348318,2,0,7.13,9322.0,0.051,0,0,1,3.65,1.009,2,138.6,0.648,1.04,38.4,29.4,41.8,28.1,38.8,0,0,7.2,16.4,3.59,4.5,3182.3,7.43
seg_000511,34.619589834684234,-71.9058603149312,3,1,51.01,1127.0,1.587,0,0,0,7.83,2.292,2,363.0,0.451,1.613,24.3,66.7,12.4,13.9,1.7,0,1,6.7,18.1,2.63,3.24,312.7,7.73
seg_000512,46.4527551171423,-80.80780620690037,4,0,12.42,828.0,0.308,0,1,0,37.58,3.293,3,1356.9,0.673,0.519,55.4,40.0,1.3,37.3,94.9,0,0,6.93,20.0,2.42,2.83,136.4,20.25
seg_000513,44.91946945850939,-95.70329776684763,6,0,16.62,10043.0,0.011,0,1,0,1.85,0.398,1,28.7,0.759,0.441,30.7,47.5,21.6,21.4,228.0,0,0,7.65,22.6,2.17,2.54,110.2,11.51
seg_000514,26.040029412442358,-67.67450713014888,2,0,9.08,2707.0,0.812,0,0,0,0.59,0.174,1,21.7,0.766,1.73,11.4,29.5,60.9,8.1,1.0,0,0,7.8,22.0,4.06,6.06,65.6,9.46
seg_000515,25.606440413436797,-98.01390318599645,6,0,7.63,1072017.0,0.294,0,0,0,2.77,0.281,7,101.0,0.35,1.686,41.0,56.1,0.0,18.4,22.2,0,0,7.36,15.9,5.77,6.03,99.6,9.37
seg_000516,33.65865743819514,-121.62220581242404,4,0,3.37,15090.0,0.801,0,1,1,5.18,1.347,1,241.4,0.529,1.366,4.9,58.0,49.7,3.2,0.2,0,0,6.98,26.8,3.0,4.05,424.0,20.94
seg_000517,43.642726607982155,-109.78808933473087,2,0,6.57,4876.0,0.023,0,1,0,2.86,0.356,1,47.4,0.677,0.219,22.3,57.0,34.0,7.0,6.1,0,0,7.08,21.1,6.89,10.15,268.1,5.87
seg_000518,47.707350974243724,-99.70791214727987,7,0,25.09,50944.0,1.828,0,0,0,26.99,4.118,2,1312.3,0.788,1.468,31.9,16.9,58.3,15.4,1.8,0,0,7.45,29.4,1.95,2.56,211.0,6.68
seg_000519,28.459588495381148,-115.89964779952503,6,1,36.79,26420.0,0.556,0,1,0,4.11,1.146,1,147.1,0.253,0.305,37.8,75.2,0.0,29.2,16.3,0,0,7.01,19.0,6.29,8.85,154.3,17.6
seg_000520,38.66500645309911,-70.04122267320551,3,1,40.28,6317.0,0.025,0,0,0,42.04,2.713,2,812.5,0.663,0.854,34.0,61.2,21.6,22.6,334.8,0,0,6.71,21.2,2.57,2.79,38.6,5.2
seg_000521,33.760489702513496,-80.52276392656916,3,0,13.87,1720528.0,0.002,0,1,0,6.26,1.015,6,175.0,0.471,1.695,19.7,58.1,29.2,7.8,82.4,1,0,6.94,13.6,2.46,2.87,98.2,4.36
seg_000522,47.308031149735875,-109.43934237518918,8,0,76.51,44554.0,0.451,0,0,0,5.56,0.981,1,218.5,0.705,0.158,9.9,32.3,67.9,7.0,18.9,0,0,8.4,14.2,3.6,4.07,475.8,2.35
seg_000523,44.3687352321213,-90.73333705596089,3,0,11.96,357.0,1.875,0,0,0,20.16,5.55,2,143.9,0.651,1.305,17.9,84.5,0.0,10.3,8.7,0,0,7.24,17.0,5.23,7.16,157.5,10.98
seg_000524,44.28156020835617,-83.15594888764483,1,2,0.59,2256.0,1.114,0,1,0,21.14,4.089,4,425.5,0.471,1.15,21.5,80.7,0.0,14.1,2.8,0,0,6.21,22.7,2.34,3.27,238.0,142.54
seg_000525,35.77994267528432,-70.40582212340571,2,0,87.13,107.0,0.218,0,1,0,8.22,2.352,1,369.0,0.756,0.816,38.9,79.5,0.0,26.2,40.3,0,0,6.99,15.1,2.36,3.54,93.7,9.76
seg_000526,34.5408485537663,-73.86514974782618,4,0,23.34,225.0,1.398,0,0,1,19.98,2.587,3,196.0,0.42,0.505,20.3,47.7,31.9,6.7,6.5,1,0,7.66,25.4,7.1,9.15,72.9,6.95
seg_000527,31.288362654406242,-95.11885088398361,4,0,106.61,1438380.0,2.066,0,0,0,2.69,0.466,2,77.3,0.437,0.415,10.2,46.8,44.7,4.3,1.7,0,0,7.19,17.2,7.28,9.52,263.0,7.26
seg_000528,26.296636422971325,-80.07014805200498,5,0,15.01,71079.0,0.767,1,0,0,4.9,0.273,3,151.3,0.654,1.696,20.3,22.7,41.9,13.9,2.2,0,0,6.75,19.2,5.08,6.92,469.1,17.27
seg_000529,44.88861465386623,-92.39560427800006,0,0,42.49,115.0,0.633,0,1,1,10.87,3.23,2,194.7,0.359,0.31,34.7,23.8,33.4,11.3,56.0,0,0,8.16,15.1,5.01,7.35,129.1,7.34
seg_000530,43.69672320999178,-92.94317437735867,1,0,3.49,3822.0,0.001,0,1,0,73.84,7.998,2,1712.7,0.665,1.934,18.3,68.5,11.4,8.7,17.7,0,0,7.29,24.0,6.29,8.86,379.2,3.38
seg_000531,47.993506485581,-118.34496641638486,7,0,57.74,2253.0,0.188,0,0,0,5.02,1.417,2,230.8,0.679,0.473,36.8,29.6,39.8,12.0,293.9,0,0,6.5,18.9,2.74,3.37,220.1,4.13
seg_000532,47.922647252699825,-117.68401583506318,5,0,5.62,964728.0,1.296,0,0,1,8.58,1.287,1,66.2,0.634,1.471,47.1,33.0,21.3,18.8,42.9,0,0,7.15,17.1,3.56,5.06,37.7,15.48
seg_000533,37.77492922886043,-94.28705032869748,0,0,2.13,33.0,0.23,0,1,0,9.53,0.871,2,116.9,0.425,1.159,25.5,37.6,40.6,7.8,451.7,0,0,8.28,12.5,2.99,3.54,248.9,14.28
seg_000534,42.68671054915174,-109.40603039121761,3,0,3.09,901.0,0.204,0,0,0,32.28,5.003,4,1470.5,0.482,0.811,33.1,32.9,44.2,10.4,24.9,0,0,7.79,16.1,6.43,7.41,582.6,10.7
seg_000535,46.729611787295845,-123.77985965729282,2,0,24.45,1088.0,0.385,0,1,0,27.28,3.574,5,356.5,0.533,1.837,17.7,45.6,38.6,13.0,60.5,0,0,8.0,14.5,9.22,12.5,209.5,3.98
seg_000536,44.54188998558046,-83.07532617378769,4,0,1.84,984.0,0.846,0,1,0,6.85,1.973,3,88.0,0.277,0.165,56.1,51.0,0.0,27.8,203.6,0,0,6.64,23.3,3.81,5.22,294.1,478.01
seg_000537,30.689006340093545,-123.11577739197043,1,0,97.29,6278.0,0.979,0,0,0,36.58,8.88,4,1144.8,0.422,1.557,35.9,70.6,0.6,14.1,319.2,0,0,7.3,15.5,3.36,4.44,127.8,9.45
seg_000538,35.36251511213215,-90.47394321596484,5,0,57.45,22778.0,0.043,0,0,0,12.64,1.287,2,622.9,0.298,1.505,34.8,53.2,23.0,20.1,7916.2,0,0,6.23,27.7,3.89,5.28,507.7,14.85
seg_000539,27.970666548484385,-93.72675994061576,5,0,48.78,1220.0,0.538,0,1,0,24.8,4.588,1,622.7,0.366,1.688,27.4,44.4,40.0,16.1,1588.9,1,0,6.27,20.2,3.85,5.36,282.2,5.71
seg_000540,46.94317362695062,-68.80874794648734,2,0,49.76,3431.0,0.597,0,0,0,25.3,5.502,3,721.2,0.741,1.794,21.1,42.9,39.8,10.6,0.3,0,0,7.37,18.6,2.96,3.81,768.4,3.19
seg_000541,38.942016592370244,-96.91563791783679,5,0,66.4,600.0,1.061,0,0,0,4.07,0.793,3,171.6,0.234,0.969,25.4,45.6,37.1,12.7,15.8,0,0,7.08,15.8,3.26,3.42,190.5,5.97
seg_000542,30.258784526579642,-121.31111669008776,8,0,60.12,689.0,0.269,0,0,0,10.02,2.799,1,364.2,0.532,1.383,30.0,56.3,14.3,12.8,28.1,0,0,7.02,14.7,13.12,17.62,499.5,3.82
seg_000543,40.44911574133471,-93.00209786722522,5,0,79.02,9217.0,0.175,0,1,0,22.13,1.732,2,1102.8,0.461,1.193,4.2,53.9,40.9,2.0,13.8,0,0,7.55,18.7,5.84,8.13,589.6,4.03
seg_000544,39.21694953053161,-76.21642210426612,1,0,64.36,12071.0,0.546,0,0,0,37.57,2.258,5,1223.8,0.601,1.224,19.4,27.9,47.3,13.3,21.5,0,0,6.95,23.6,3.23,4.03,345.3,26.35
seg_000545,33.23774251475533,-67.18274151167648,1,0,10.63,93.0,0.645,0,1,1,135.38,27.479,7,3233.5,0.778,0.147,17.4,39.0,41.1,7.6,63.8,0,0,6.54,16.4,2.69,2.87,230.7,1.65
seg_000546,27.611824620591467,-100.0400959260338,3,0,7.44,852.0,0.094,0,0,0,1.52,0.359,2,30.4,0.475,1.929,28.3,59.2,0.6,9.7,1284.7,0,0,6.91,24.3,1.64,1.71,145.6,11.32
seg_000547,40.44618349863439,-106.42267293518893,0,0,30.91,2007.0,0.086,0,0,0,66.6,16.807,3,3292.3,0.503,0.408,20.0,55.3,39.4,6.7,1.6,0,0,6.88,13.2,1.3,1.35,259.6,2.52
seg_000548,36.967077120787245,-72.41410877678406,4,0,3.95,1556.0,0.153,0,0,1,6.62,0.68,1,273.9,0.272,0.887,23.9,66.1,19.8,11.5,76.4,0,0,8.28,16.9,5.84,7.02,2074.6,3.76
seg_000549,42.7633230099197,-113.90795651358496,5,0,7.12,2421.0,0.142,0,1,0,13.34,1.301,1,558.6,0.747,1.431,18.3,45.9,38.6,12.8,5.0,1,0,6.49,19.3,5.08,5.84,146.1,10.37
seg_000550,36.96376052557585,-89.30512292809026,4,0,44.48,26.0,0.694,0,1,0,6.71,1.743,3,92.3,0.433,0.505,30.0,45.9,14.4,14.3,47.5,0,0,7.26,29.6,3.53,4.81,723.8,5.57
seg_000551,44.60017450732642,-101.46856339750504,2,0,31.44,30338.0,0.378,1,1,0,2.53,0.34,3,65.0,0.225,0.321,37.3,44.9,28.4,13.5,687.6,0,0,5.75,12.4,4.21,5.87,234.8,44.97
seg_000552,37.69385729181317,-122.6172228325778,1,0,31.57,2913.0,0.397,0,1,0,13.07,2.81,3,78.7,0.518,1.802,53.9,74.4,0.0,32.8,15.9,0,1,7.29,24.9,2.34,3.49,344.3,7.69
seg_000553,37.901573345313885,-104.85726849026953,2,0,90.26,878772.0,0.007,0,0,0,17.18,1.507,3,499.1,0.707,1.203,7.8,71.3,12.5,4.5,3.7,0,0,7.31,19.3,5.62,8.16,146.6,0.89
seg_000554,45.163032861141936,-109.61674569484488,1,0,33.04,13080.0,2.58,0,1,0,2.66,0.665,2,22.1,0.555,0.356,36.2,65.1,15.6,21.6,493.0,0,0,7.19,9.4,3.46,3.66,156.0,15.94
seg_000555,34.280105922885134,-85.20671307127776,2,0,16.91,7816.0,0.885,0,0,1,45.32,13.153,5,628.3,0.559,1.759,7.4,76.2,12.6,4.1,10796.8,0,0,7.05,20.2,1.72,2.34,96.8,14.87
seg_000556,28.082350254364737,-69.97015113386875,4,0,9.87,824.0,0.293,0,1,0,14.29,4.185,2,252.8,0.213,0.458,18.9,81.0,3.7,14.7,11.2,0,0,7.65,15.7,9.94,13.07,270.1,9.32
seg_000557,25.662001555206796,-109.45326313203901,1,0,12.4,1060.0,0.035,1,1,0,114.99,20.671,5,4803.8,0.782,1.349,37.6,25.7,48.1,27.3,37.0,0,0,7.73,24.9,3.07,3.76,409.0,13.22
seg_000558,42.36815688049324,-77.93497552920246,0,0,9.76,17552.0,0.593,0,1,0,5.32,0.584,1,51.1,0.444,1.726,29.0,39.0,12.1,13.7,3.9,0,0,7.89,21.6,1.58,1.77,129.9,15.46
seg_000559,39.267119681129685,-121.78913061757225,2,0,1.07,1815.0,0.383,0,0,0,73.04,6.227,4,3347.8,0.285,1.277,72.9,74.8,0.0,40.9,1952.4,0,1,6.66,20.2,2.48,3.52,80.4,8.12
seg_000560,41.19383466628214,-93.78898141769083,7,0,9.1,987.0,0.566,0,1,0,10.39,1.158,2,316.7,0.284,0.113,3.0,36.9,56.2,1.7,18.5,0,0,6.52,29.4,7.59,10.56,145.6,10.15
seg_000561,29.898175714704948,-120.90809630482612,3,0,54.12,155055.0,0.566,0,1,0,17.84,3.665,3,176.5,0.601,1.334,33.8,85.3,0.0,22.6,40.1,0,0,7.58,19.5,0.67,0.68,447.3,11.95
seg_000562,28.136543938495706,-70.82608651442293,3,0,39.08,8412.0,0.084,0,0,0,10.17,1.616,1,502.4,0.459,1.179,51.1,55.9,7.3,24.4,524.7,0,0,7.58,16.6,9.19,10.43,40.5,2.38
seg_000563,25.334527310361285,-80.55162572767136,3,0,29.17,18189.0,0.199,0,1,0,6.08,1.03,1,31.0,0.232,1.103,23.4,54.6,35.1,15.6,52.9,0,0,5.83,28.6,9.38,12.6,189.5,9.34
seg_000564,33.06351385255173,-86.83890515013364,7,2,69.75,2236.0,0.009,0,1,0,2.35,0.396,1,29.0,0.252,0.682,25.6,31.7,36.1,12.5,132.7,0,0,7.15,25.7,2.24,3.23,89.4,19.15
seg_000565,38.56810679765656,-77.21400986576947,6,0,9.2,49280.0,2.016,0,1,0,2.64,0.655,2,35.0,0.456,1.29,15.6,55.4,27.3,11.8,19.6,0,0,6.96,16.9,3.95,4.16,139.8,21.61
seg_000566,34.02161303729385,-87.44385185693054,4,0,14.31,1255.0,1.086,0,1,0,4.14,1.067,2,182.4,0.677,0.131,23.8,61.1,21.7,10.3,31.1,0,0,7.29,16.6,4.75,5.51,133.7,102.28
seg_000567,35.06192320654577,-68.80122496389112,7,0,0.95,41650.0,1.321,0,0,0,15.0,0.802,2,309.8,0.285,1.084,33.8,55.6,3.2,15.4,7.5,0,0,6.28,19.6,3.53,4.32,196.7,29.27
seg_000568,45.79564997335621,-83.59043902384325,3,0,29.45,1507.0,0.034,0,1,0,14.57,4.072,2,620.1,0.268,0.724,49.7,50.6,4.5,24.7,31.2,0,0,7.79,19.7,5.52,8.07,423.4,159.28
seg_000569,33.00987574153591,-71.36980064422968,7,0,17.81,123006.0,0.347,0,1,0,35.53,5.226,2,245.0,0.483,0.191,59.7,40.8,2.7,28.1,96.4,0,0,8.21,17.7,4.83,4.89,194.4,5.66
